date,contact,duration,campaign,pdays,previous,poutcome,y
2008-11-21,cellular,151,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,455,2,94,3,other,0
2008-11-21,cellular,490,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,834,1,-1,0,no_previous_campaign,1
2008-11-21,cellular,72,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,83,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,184,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,141,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,124,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,101,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,294,1,116,3,failure,0
2008-11-21,cellular,94,2,199,1,failure,0
2008-11-21,cellular,13,6,-1,0,no_previous_campaign,0
2008-11-21,cellular,51,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,353,2,113,5,failure,0
2008-11-21,cellular,93,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,48,1,137,1,failure,0
2008-11-21,cellular,50,1,113,5,other,0
2008-11-21,cellular,718,1,-1,0,no_previous_campaign,0
2008-11-21,telephone,114,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,161,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,120,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,150,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,41,2,123,3,failure,0
2008-11-21,cellular,94,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,816,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,240,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,1571,1,-1,0,no_previous_campaign,1
2008-11-21,cellular,75,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,108,7,-1,0,no_previous_campaign,0
2008-11-21,telephone,47,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,536,1,-1,0,no_previous_campaign,1
2008-11-21,cellular,290,6,-1,0,no_previous_campaign,0
2008-11-21,telephone,148,3,172,3,failure,0
2008-11-21,cellular,229,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,185,2,-1,0,no_previous_campaign,0
2008-11-21,telephone,68,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,906,1,129,3,failure,0
2008-11-21,cellular,124,3,102,4,failure,0
2008-11-21,cellular,319,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,157,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,48,6,-1,0,no_previous_campaign,0
2008-11-21,cellular,89,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,106,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,92,7,-1,0,no_previous_campaign,0
2008-11-21,cellular,566,4,-1,0,no_previous_campaign,1
2008-11-21,cellular,56,2,175,4,failure,0
2008-11-21,cellular,45,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,20,10,113,4,failure,0
2008-11-21,telephone,94,7,130,3,other,0
2008-11-21,cellular,123,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,408,9,-1,0,no_previous_campaign,0
2008-11-21,cellular,12,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,75,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,664,3,-1,0,no_previous_campaign,1
2008-11-21,cellular,383,4,176,10,failure,0
2008-11-21,cellular,78,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,159,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,297,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,61,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,104,2,190,1,other,0
2008-11-21,cellular,222,6,-1,0,no_previous_campaign,0
2008-11-21,cellular,7,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,79,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,527,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,53,3,-1,0,no_previous_campaign,0
2008-11-21,telephone,126,1,-1,0,no_previous_campaign,0
2008-11-21,telephone,661,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,224,2,175,1,failure,0
2008-11-21,unknown,20,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,59,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,10,7,-1,0,no_previous_campaign,0
2008-11-21,cellular,78,6,-1,0,no_previous_campaign,0
2008-11-21,cellular,21,7,-1,0,no_previous_campaign,0
2008-11-21,cellular,55,2,189,1,failure,0
2008-11-21,cellular,207,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,85,1,198,1,failure,0
2008-11-21,cellular,188,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,50,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,103,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,757,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,624,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,570,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,139,2,129,4,failure,0
2008-11-21,cellular,157,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,579,9,-1,0,no_previous_campaign,1
2008-11-21,cellular,58,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,328,6,-1,0,no_previous_campaign,0
2008-11-21,cellular,366,3,101,6,success,0
2008-11-21,cellular,1555,2,-1,0,no_previous_campaign,1
2008-11-21,cellular,373,3,-1,0,no_previous_campaign,1
2008-11-21,cellular,150,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,504,2,93,2,failure,1
2008-11-21,cellular,146,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,655,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,69,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,139,6,130,3,failure,0
2008-11-21,cellular,51,2,140,11,failure,0
2008-11-21,cellular,175,3,100,6,failure,0
2008-11-21,telephone,85,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,128,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,11,7,-1,0,no_previous_campaign,0
2008-11-21,cellular,237,2,182,3,failure,0
2008-11-21,cellular,82,5,155,1,success,0
2008-11-21,telephone,33,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,52,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,289,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,43,1,185,2,failure,0
2008-11-21,cellular,101,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,402,4,101,5,failure,0
2008-11-21,cellular,59,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,158,1,135,1,failure,0
2008-11-21,cellular,221,7,-1,0,no_previous_campaign,0
2008-11-21,cellular,39,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,166,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,73,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,89,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,140,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,608,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,240,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,98,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,173,1,192,1,failure,0
2008-11-21,cellular,584,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,137,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,379,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,177,2,184,1,failure,0
2008-11-21,cellular,1036,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,675,4,171,4,failure,0
2008-11-21,cellular,139,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,377,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,86,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,92,2,-1,0,no_previous_campaign,0
2008-11-21,telephone,181,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,197,2,157,4,failure,0
2008-11-21,cellular,394,5,179,2,other,0
2008-11-21,cellular,65,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,8,6,-1,0,no_previous_campaign,0
2008-11-21,cellular,82,4,191,1,failure,0
2008-11-21,cellular,70,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,519,1,-1,0,no_previous_campaign,0
2008-11-21,cellular,61,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,46,7,-1,0,no_previous_campaign,0
2008-11-21,cellular,163,2,156,8,failure,0
2008-11-21,cellular,292,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,314,4,-1,0,no_previous_campaign,1
2008-11-21,cellular,162,5,-1,0,no_previous_campaign,0
2008-11-21,telephone,39,9,-1,0,no_previous_campaign,0
2008-11-21,cellular,360,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,230,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,25,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,162,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,155,2,-1,0,no_previous_campaign,0
2008-11-21,telephone,61,3,168,2,failure,0
2008-11-21,cellular,32,2,116,3,other,0
2008-11-21,cellular,251,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,22,2,154,4,failure,0
2008-11-21,cellular,58,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,281,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,36,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,165,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,285,3,116,4,failure,0
2008-11-21,cellular,459,3,-1,0,no_previous_campaign,1
2008-11-21,cellular,98,5,-1,0,no_previous_campaign,0
2008-11-21,telephone,29,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,1540,2,-1,0,no_previous_campaign,1
2008-11-21,cellular,39,10,-1,0,no_previous_campaign,0
2008-11-21,telephone,544,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,663,4,-1,0,no_previous_campaign,1
2008-11-21,cellular,173,4,175,1,failure,0
2008-11-21,cellular,122,3,193,4,failure,0
2008-11-21,cellular,695,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,88,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,369,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,148,2,-1,0,no_previous_campaign,0
2008-11-21,telephone,64,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,216,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,219,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,90,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,164,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,156,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,147,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,681,4,-1,0,no_previous_campaign,1
2008-11-21,cellular,129,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,169,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,268,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,585,4,191,4,failure,0
2008-11-21,cellular,36,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,129,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,888,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,14,9,-1,0,no_previous_campaign,0
2008-11-21,cellular,808,2,-1,0,no_previous_campaign,1
2008-11-21,cellular,305,6,-1,0,no_previous_campaign,0
2008-11-21,cellular,18,4,106,2,other,0
2008-11-21,cellular,87,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,77,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,107,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,132,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,382,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,39,4,182,3,failure,0
2008-11-21,cellular,13,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,775,3,-1,0,no_previous_campaign,1
2008-11-21,cellular,48,7,154,5,failure,0
2008-11-21,cellular,1032,10,115,3,failure,0
2008-11-21,cellular,278,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,705,6,-1,0,no_previous_campaign,1
2008-11-21,cellular,225,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,64,2,100,5,failure,0
2008-11-21,cellular,634,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,965,2,-1,0,no_previous_campaign,1
2008-11-21,cellular,855,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,258,2,93,3,failure,0
2008-11-21,cellular,484,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,229,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,330,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,41,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,95,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,1222,2,-1,0,no_previous_campaign,1
2008-11-21,cellular,639,2,93,4,failure,0
2008-11-21,cellular,75,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,123,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,711,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,271,2,-1,0,no_previous_campaign,0
2008-11-21,telephone,178,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,534,2,-1,0,no_previous_campaign,1
2008-11-21,cellular,432,2,184,1,other,0
2008-11-21,cellular,104,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,1195,2,175,1,other,0
2008-11-21,cellular,168,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,229,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,127,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,59,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,158,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,246,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,70,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,378,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,244,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,140,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,210,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,11,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,214,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,208,3,91,4,failure,0
2008-11-21,cellular,12,3,177,6,failure,0
2008-11-21,cellular,358,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,407,4,182,2,other,0
2008-11-21,cellular,64,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,197,2,99,2,other,0
2008-11-21,cellular,126,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,109,2,193,4,failure,0
2008-11-21,cellular,205,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,570,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,127,2,176,2,other,0
2008-11-21,cellular,331,2,-1,0,no_previous_campaign,1
2008-11-21,cellular,307,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,14,7,-1,0,no_previous_campaign,0
2008-11-21,cellular,163,2,113,3,failure,0
2008-11-21,cellular,27,3,108,3,other,0
2008-11-21,cellular,13,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,64,6,-1,0,no_previous_campaign,0
2008-11-21,telephone,136,2,179,4,failure,0
2008-11-21,cellular,170,2,-1,0,no_previous_campaign,0
2008-11-21,telephone,171,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,136,2,-1,0,no_previous_campaign,0
2008-11-21,telephone,25,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,337,2,182,3,failure,0
2008-11-21,cellular,72,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,158,7,-1,0,no_previous_campaign,0
2008-11-21,cellular,139,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,82,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,201,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,7,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,15,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,14,8,185,1,other,0
2008-11-21,cellular,391,2,127,2,failure,0
2008-11-21,cellular,21,7,141,9,other,0
2008-11-21,telephone,129,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,118,2,176,7,failure,0
2008-11-21,cellular,149,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,21,3,185,2,failure,0
2008-11-21,cellular,223,2,186,3,other,0
2008-11-21,telephone,345,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,211,7,94,8,failure,0
2008-11-21,cellular,6,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,73,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,321,3,127,3,failure,0
2008-11-21,cellular,110,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,170,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,56,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,281,2,191,2,failure,0
2008-11-21,cellular,328,4,113,27,failure,0
2008-11-21,cellular,125,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,48,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,6,6,-1,0,no_previous_campaign,0
2008-11-21,telephone,1441,3,-1,0,no_previous_campaign,0
2008-11-21,telephone,77,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,1555,2,-1,0,no_previous_campaign,1
2008-11-21,cellular,18,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,8,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,182,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,12,5,190,1,failure,0
2008-11-21,telephone,8,5,137,1,failure,0
2008-11-21,cellular,158,3,114,1,failure,0
2008-11-21,cellular,8,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,9,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,9,7,-1,0,no_previous_campaign,0
2008-11-21,cellular,22,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,24,9,-1,0,no_previous_campaign,0
2008-11-21,telephone,192,9,-1,0,no_previous_campaign,0
2008-11-21,cellular,925,5,-1,0,no_previous_campaign,1
2008-11-21,cellular,175,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,9,3,185,2,failure,0
2008-11-21,telephone,69,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,37,2,-1,0,no_previous_campaign,0
2008-11-21,telephone,240,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,23,8,126,5,other,0
2008-11-21,cellular,11,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,11,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,13,2,192,1,other,0
2008-11-21,cellular,412,2,143,1,failure,0
2008-11-21,cellular,104,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,22,4,114,1,failure,0
2008-11-21,cellular,234,5,102,5,failure,0
2008-11-21,cellular,31,7,-1,0,no_previous_campaign,0
2008-11-21,telephone,30,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,8,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,105,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,85,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,36,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,11,3,175,1,failure,0
2008-11-21,cellular,14,7,-1,0,no_previous_campaign,0
2008-11-21,cellular,19,2,179,3,other,0
2008-11-21,cellular,521,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,48,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,37,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,29,2,176,4,other,0
2008-11-21,cellular,5,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,9,6,-1,0,no_previous_campaign,0
2008-11-21,cellular,227,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,51,5,113,2,failure,0
2008-11-21,cellular,168,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,1015,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,183,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,326,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,147,2,179,3,failure,0
2008-11-21,cellular,33,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,72,3,29,4,success,0
2008-11-21,cellular,53,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,79,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,1067,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,10,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,71,9,-1,0,no_previous_campaign,0
2008-11-21,cellular,273,5,-1,0,no_previous_campaign,0
2008-11-21,cellular,11,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,274,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,61,7,136,1,failure,0
2008-11-21,telephone,10,3,-1,0,no_previous_campaign,0
2008-11-21,telephone,47,4,-1,0,no_previous_campaign,0
2008-11-21,cellular,280,2,-1,0,no_previous_campaign,0
2008-11-21,cellular,34,2,-1,0,no_previous_campaign,0
2008-11-21,telephone,333,3,-1,0,no_previous_campaign,0
2008-11-21,cellular,219,2,-1,0,no_previous_campaign,0
2008-11-21,telephone,205,3,119,8,failure,0
2008-11-21,cellular,643,3,-1,0,no_previous_campaign,0
2008-11-22,telephone,1914,1,-1,0,no_previous_campaign,0
2008-11-27,telephone,24,1,-1,0,no_previous_campaign,0
2008-11-27,telephone,8,1,-1,0,no_previous_campaign,1
2008-12-04,telephone,43,1,-1,0,no_previous_campaign,0
2008-12-04,cellular,18,1,-1,0,no_previous_campaign,0
2008-12-05,telephone,12,1,-1,0,no_previous_campaign,0
2008-12-05,telephone,291,1,-1,0,no_previous_campaign,0
2008-12-07,telephone,6,1,-1,0,no_previous_campaign,0
2008-12-08,telephone,170,1,-1,0,no_previous_campaign,0
2008-12-09,unknown,10,1,-1,0,no_previous_campaign,0
2008-12-11,cellular,234,1,-1,0,no_previous_campaign,0
2008-12-11,telephone,173,1,-1,0,no_previous_campaign,0
2008-12-12,telephone,136,1,-1,0,no_previous_campaign,0
2008-12-13,unknown,232,1,-1,0,no_previous_campaign,0
2008-12-22,telephone,119,1,-1,0,no_previous_campaign,1
2008-12-27,unknown,333,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,59,1,268,1,failure,0
2009-01-28,cellular,260,1,268,2,failure,0
2009-01-28,cellular,198,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,58,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,338,1,-1,0,no_previous_campaign,0
2009-01-28,telephone,69,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,70,1,-1,0,no_previous_campaign,0
2009-01-28,telephone,112,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,113,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,62,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,97,1,169,3,failure,0
2009-01-28,cellular,130,1,247,2,failure,0
2009-01-28,cellular,228,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,602,1,253,5,other,1
2009-01-28,cellular,285,1,-1,0,no_previous_campaign,0
2009-01-28,telephone,119,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,57,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,145,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,30,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,69,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,267,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,164,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,997,1,-1,0,no_previous_campaign,1
2009-01-28,cellular,223,1,247,2,success,0
2009-01-28,cellular,159,1,226,1,success,0
2009-01-28,cellular,107,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,72,1,167,2,failure,0
2009-01-28,cellular,204,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,105,1,244,1,other,0
2009-01-28,cellular,74,1,239,2,failure,0
2009-01-28,cellular,198,1,244,1,other,0
2009-01-28,cellular,194,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,558,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,226,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,1048,1,-1,0,no_previous_campaign,1
2009-01-28,cellular,389,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,1387,1,-1,0,no_previous_campaign,1
2009-01-28,cellular,66,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,50,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,396,1,-1,0,no_previous_campaign,0
2009-01-28,telephone,56,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,70,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,485,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,67,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,228,1,196,2,failure,0
2009-01-28,cellular,80,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,451,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,885,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,1232,1,-1,0,no_previous_campaign,1
2009-01-28,cellular,70,1,245,1,failure,0
2009-01-28,cellular,200,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,104,1,245,2,failure,0
2009-01-28,cellular,468,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,99,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,100,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,280,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,296,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,230,1,204,1,other,0
2009-01-28,cellular,263,2,-1,0,no_previous_campaign,0
2009-01-28,cellular,158,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,148,1,197,4,failure,0
2009-01-28,telephone,309,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,91,1,231,1,failure,0
2009-01-28,cellular,446,1,182,8,failure,0
2009-01-28,cellular,200,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,282,1,238,2,failure,0
2009-01-28,cellular,383,2,-1,0,no_previous_campaign,0
2009-01-28,cellular,83,1,258,1,other,0
2009-01-28,cellular,227,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,81,2,-1,0,no_previous_campaign,0
2009-01-28,cellular,24,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,319,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,123,1,204,1,failure,0
2009-01-28,cellular,56,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,622,1,-1,0,no_previous_campaign,1
2009-01-28,cellular,137,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,174,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,41,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,299,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,90,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,214,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,161,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,123,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,154,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,347,1,230,1,failure,0
2009-01-28,cellular,219,2,254,3,failure,0
2009-01-28,cellular,339,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,165,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,384,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,90,1,265,4,failure,0
2009-01-28,cellular,233,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,706,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,572,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,109,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,829,1,-1,0,no_previous_campaign,1
2009-01-28,cellular,181,1,177,2,failure,0
2009-01-28,cellular,76,1,-1,0,no_previous_campaign,0
2009-01-28,telephone,43,1,-1,0,no_previous_campaign,0
2009-01-28,cellular,155,1,-1,0,no_previous_campaign,0
